ano,tipo_despesa,esfera_governo,valor_despesa
2022,Pesquisa e desenvolvimento da defesa,Governo Central,0.00011811958595836791
2022,Pesquisa e desenvolvimento da defesa,Governos Estaduais,0.0
2022,Pesquisa e desenvolvimento da defesa,Governos Municipais,0.0
2022,Pesquisa e desenvolvimento da defesa,Coluna de Consolidação,0.0
2022,Pesquisa e desenvolvimento da defesa,Governo Geral,0.00011811958595836791
2023,Pesquisa e desenvolvimento da defesa,Governo Central,0.00010514097010168277
2023,Pesquisa e desenvolvimento da defesa,Governos Estaduais,0.0
2023,Pesquisa e desenvolvimento da defesa,Governos Municipais,0.0
2023,Pesquisa e desenvolvimento da defesa,Coluna de Consolidação,0.0
2023,Pesquisa e desenvolvimento da defesa,Governo Geral,0.00010514097010168277
2024,Pesquisa e desenvolvimento da defesa,Governo Central,9.354025247520528e-05
2024,Pesquisa e desenvolvimento da defesa,Governos Estaduais,0.0
2024,Pesquisa e desenvolvimento da defesa,Governos Municipais,0.0
2024,Pesquisa e desenvolvimento da defesa,Coluna de Consolidação,0.0
2024,Pesquisa e desenvolvimento da defesa,Governo Geral,9.354025247520528e-05
2010,Defesa não especificada,Governo Central,7.4679277391051245e-06
2010,Defesa não especificada,Governos Estaduais,0.0
2010,Defesa não especificada,Governos Municipais,0.0
2010,Defesa não especificada,Coluna de Consolidação,-5.14688303498304e-07
2010,Defesa não especificada,Governo Geral,6.953239435606821e-06
2011,Defesa não especificada,Governo Central,6.995310515403595e-06
2011,Defesa não especificada,Governos Estaduais,0.0
2011,Defesa não especificada,Governos Municipais,0.0
2011,Defesa não especificada,Coluna de Consolidação,0.0
2011,Defesa não especificada,Governo Geral,6.995310515403595e-06
2012,Defesa não especificada,Governo Central,3.646473735374728e-05
2012,Defesa não especificada,Governos Estaduais,0.0
2012,Defesa não especificada,Governos Municipais,0.0
2012,Defesa não especificada,Coluna de Consolidação,-2.0557371272402763e-06
2012,Defesa não especificada,Governo Geral,3.440900022650701e-05
2013,Defesa não especificada,Governo Central,2.6016552188500704e-05
2013,Defesa não especificada,Governos Estaduais,0.0
2013,Defesa não especificada,Governos Municipais,0.0
2013,Defesa não especificada,Coluna de Consolidação,0.0
2013,Defesa não especificada,Governo Geral,2.6016552188500704e-05
2014,Defesa não especificada,Governo Central,2.2008989967873218e-05
2014,Defesa não especificada,Governos Estaduais,0.0
2014,Defesa não especificada,Governos Municipais,0.0
2014,Defesa não especificada,Coluna de Consolidação,0.0
2014,Defesa não especificada,Governo Geral,2.2008989967873218e-05
2015,Defesa não especificada,Governo Central,1.3250996390236468e-05
2015,Defesa não especificada,Governos Estaduais,0.0
2015,Defesa não especificada,Governos Municipais,0.0
2015,Defesa não especificada,Coluna de Consolidação,0.0
2015,Defesa não especificada,Governo Geral,1.3250996390236468e-05
2016,Defesa não especificada,Governo Central,1.4618375229269198e-05
2016,Defesa não especificada,Governos Estaduais,0.0
2016,Defesa não especificada,Governos Municipais,0.0
2016,Defesa não especificada,Coluna de Consolidação,0.0
2016,Defesa não especificada,Governo Geral,1.4618375229269198e-05
2017,Defesa não especificada,Governo Central,2.836660176185133e-05
2017,Defesa não especificada,Governos Estaduais,0.0
2017,Defesa não especificada,Governos Municipais,0.0
2017,Defesa não especificada,Coluna de Consolidação,0.0
2017,Defesa não especificada,Governo Geral,2.836660176185133e-05
2018,Defesa não especificada,Governo Central,2.6653006699871124e-05
2018,Defesa não especificada,Governos Estaduais,0.0
2018,Defesa não especificada,Governos Municipais,0.0
2018,Defesa não especificada,Coluna de Consolidação,0.0
2018,Defesa não especificada,Governo Geral,2.6653006699871124e-05
2019,Defesa não especificada,Governo Central,2.2783927213694877e-05
2019,Defesa não especificada,Governos Estaduais,0.0
2019,Defesa não especificada,Governos Municipais,0.0
2019,Defesa não especificada,Coluna de Consolidação,0.0
2019,Defesa não especificada,Governo Geral,2.2783927213694877e-05
2020,Defesa não especificada,Governo Central,1.405917434036315e-05
2020,Defesa não especificada,Governos Estaduais,0.0
2020,Defesa não especificada,Governos Municipais,0.0
2020,Defesa não especificada,Coluna de Consolidação,0.0
2020,Defesa não especificada,Governo Geral,1.405917434036315e-05
2021,Defesa não especificada,Governo Central,9.41472043912939e-06
2021,Defesa não especificada,Governos Estaduais,0.0
2021,Defesa não especificada,Governos Municipais,0.0
2021,Defesa não especificada,Coluna de Consolidação,0.0
2021,Defesa não especificada,Governo Geral,9.41472043912939e-06
2022,Defesa não especificada,Governo Central,8.216425139264893e-06
2022,Defesa não especificada,Governos Estaduais,0.0
2022,Defesa não especificada,Governos Municipais,0.0
2022,Defesa não especificada,Coluna de Consolidação,0.0
2022,Defesa não especificada,Governo Geral,8.216425139264893e-06
2023,Defesa não especificada,Governo Central,8.8039993984256e-06
2023,Defesa não especificada,Governos Estaduais,0.0
2023,Defesa não especificada,Governos Municipais,0.0
2023,Defesa não especificada,Coluna de Consolidação,0.0
2023,Defesa não especificada,Governo Geral,8.8039993984256e-06
2024,Defesa não especificada,Governo Central,1.4302628272037636e-05
2024,Defesa não especificada,Governos Estaduais,0.0
2024,Defesa não especificada,Governos Municipais,0.0
2024,Defesa não especificada,Coluna de Consolidação,0.0
2024,Defesa não especificada,Governo Geral,1.4302628272037636e-05
2010,Ordem pública e segurança,Governo Central,0.008032163789282443
2010,Ordem pública e segurança,Governos Estaduais,0.017647863979868287
2010,Ordem pública e segurança,Governos Municipais,0.0014164957874211689
2010,Ordem pública e segurança,Coluna de Consolidação,-0.0010772571572462476
2010,Ordem pública e segurança,Governo Geral,0.02601926639932565
2011,Ordem pública e segurança,Governo Central,0.007263060257356892
2011,Ordem pública e segurança,Governos Estaduais,0.017844532647910548
2011,Ordem pública e segurança,Governos Municipais,0.0014970563554552508
2011,Ordem pública e segurança,Coluna de Consolidação,-0.0009221716270342068
2011,Ordem pública e segurança,Governo Geral,0.025682477633688482
2012,Ordem pública e segurança,Governo Central,0.006827277414050695
2012,Ordem pública e segurança,Governos Estaduais,0.018645554693144883
2012,Ordem pública e segurança,Governos Municipais,0.001420070415076608
2012,Ordem pública e segurança,Coluna de Consolidação,-0.0008970845385609438
2012,Ordem pública e segurança,Governo Geral,0.025995817983711242
2013,Ordem pública e segurança,Governo Central,0.007188477807067451
2013,Ordem pública e segurança,Governos Estaduais,0.018996415057302023
2013,Ordem pública e segurança,Governos Municipais,0.0012820017703464171
2013,Ordem pública e segurança,Coluna de Consolidação,-0.0007826753572947187
2013,Ordem pública e segurança,Governo Geral,0.02668421927742117
2014,Ordem pública e segurança,Governo Central,0.007266875934694433
2014,Ordem pública e segurança,Governos Estaduais,0.020209083622339627
2014,Ordem pública e segurança,Governos Municipais,0.0011832685350086423
2014,Ordem pública e segurança,Coluna de Consolidação,-0.000773285868870233
2014,Ordem pública e segurança,Governo Geral,0.027885942223172464
2015,Ordem pública e segurança,Governo Central,0.007573661269410736
2015,Ordem pública e segurança,Governos Estaduais,0.021835914993538527
2015,Ordem pública e segurança,Governos Municipais,0.001194866514818121
2015,Ordem pública e segurança,Coluna de Consolidação,-0.0007526555098093692
2015,Ordem pública e segurança,Governo Geral,0.029851787267958015
2016,Ordem pública e segurança,Governo Central,0.008346006384784667
2016,Ordem pública e segurança,Governos Estaduais,0.022498661726068816
2016,Ordem pública e segurança,Governos Municipais,0.0012823712846891766
2016,Ordem pública e segurança,Coluna de Consolidação,-0.0014125650819633779
2016,Ordem pública e segurança,Governo Geral,0.03071447431357928
2017,Ordem pública e segurança,Governo Central,0.007792537727823384
2017,Ordem pública e segurança,Governos Estaduais,0.02287277122580041
2017,Ordem pública e segurança,Governos Municipais,0.0012673814963911204
2017,Ordem pública e segurança,Coluna de Consolidação,-0.0008704977987439432
2017,Ordem pública e segurança,Governo Geral,0.03106219265127097
2018,Ordem pública e segurança,Governo Central,0.007548581164444808
2018,Ordem pública e segurança,Governos Estaduais,0.02271592539818237
2018,Ordem pública e segurança,Governos Municipais,0.001364465720733951
2018,Ordem pública e segurança,Coluna de Consolidação,-0.0007592047964637572
2018,Ordem pública e segurança,Governo Geral,0.030869767486897372
2019,Ordem pública e segurança,Governo Central,0.007525586729995716
2019,Ordem pública e segurança,Governos Estaduais,0.022994144894002082
2019,Ordem pública e segurança,Governos Municipais,0.0013216084716730324
2019,Ordem pública e segurança,Coluna de Consolidação,-0.0006785077202646283
2019,Ordem pública e segurança,Governo Geral,0.031162832375406204
2020,Ordem pública e segurança,Governo Central,0.007290555404123316
2020,Ordem pública e segurança,Governos Estaduais,0.022620939850809246
2020,Ordem pública e segurança,Governos Municipais,0.0013877556692145389
2020,Ordem pública e segurança,Coluna de Consolidação,-0.0008099237381530669
2020,Ordem pública e segurança,Governo Geral,0.030489327185994033
2021,Ordem pública e segurança,Governo Central,0.006320445839272327
2021,Ordem pública e segurança,Governos Estaduais,0.018806849647893826
2021,Ordem pública e segurança,Governos Municipais,0.0012571386366066822
2021,Ordem pública e segurança,Coluna de Consolidação,-0.0006518798535269636
2021,Ordem pública e segurança,Governo Geral,0.025732554270245872
2022,Ordem pública e segurança,Governo Central,0.0059321883657626395
2022,Ordem pública e segurança,Governos Estaduais,0.0206266847155872
2022,Ordem pública e segurança,Governos Municipais,0.0013065486788286355
2022,Ordem pública e segurança,Coluna de Consolidação,-0.000623066492724061
2022,Ordem pública e segurança,Governo Geral,0.027242355267454412
2023,Ordem pública e segurança,Governo Central,0.005901675950499319
2023,Ordem pública e segurança,Governos Estaduais,0.0217866898874323
2023,Ordem pública e segurança,Governos Municipais,0.0013854921183512681
2023,Ordem pública e segurança,Coluna de Consolidação,-0.000620858916348325
2023,Ordem pública e segurança,Governo Geral,0.02845299903993456
2024,Ordem pública e segurança,Governo Central,0.006106302271813089
2024,Ordem pública e segurança,Governos Estaduais,0.022598802421426503
2024,Ordem pública e segurança,Governos Municipais,0.0014999277060831551
2024,Ordem pública e segurança,Coluna de Consolidação,-0.0006600299877575204
2024,Ordem pública e segurança,Governo Geral,0.029545002411565224
2010,Serviços de polícia,Governo Central,0.0022028106990989098
2010,Serviços de polícia,Governos Estaduais,0.006178845835742098
2010,Serviços de polícia,Governos Municipais,0.0010108022725347876
2010,Serviços de polícia,Coluna de Consolidação,-0.0007076102134680805
2010,Serviços de polícia,Governo Geral,0.008684848593907715
2011,Serviços de polícia,Governo Central,0.0018862577370496582
2011,Serviços de polícia,Governos Estaduais,0.0064059642772426794
2011,Serviços de polícia,Governos Municipais,0.0011036784764440269
2011,Serviços de polícia,Coluna de Consolidação,-0.0006080415784671596
2011,Serviços de polícia,Governo Geral,0.008787858912269205
2012,Serviços de polícia,Governo Central,0.0017577284762778345
2012,Serviços de polícia,Governos Estaduais,0.006436940207422496
2012,Serviços de polícia,Governos Municipais,0.0010608173820681088
2012,Serviços de polícia,Coluna de Consolidação,-0.0006460970877110253
2012,Serviços de polícia,Governo Geral,0.008609388978057414
2013,Serviços de polícia,Governo Central,0.0017574465942137608
2013,Serviços de polícia,Governos Estaduais,0.00648652250468454
2013,Serviços de polícia,Governos Municipais,0.0009483517787224813
2013,Serviços de polícia,Coluna de Consolidação,-0.0005726582299358709
2013,Serviços de polícia,Governo Geral,0.00861966264768491
2014,Serviços de polícia,Governo Central,0.0017313691294885286
2014,Serviços de polícia,Governos Estaduais,0.007249489977745513
2014,Serviços de polícia,Governos Municipais,0.0008463901101618678
2014,Serviços de polícia,Coluna de Consolidação,-0.0005378873425498339
2014,Serviços de polícia,Governo Geral,0.009289361874846075
2015,Serviços de polícia,Governo Central,0.0017015160696845467
2015,Serviços de polícia,Governos Estaduais,0.00797951333986196
2015,Serviços de polícia,Governos Municipais,0.0008708523653734434
2015,Serviços de polícia,Coluna de Consolidação,-0.000539433438172322
2015,Serviços de polícia,Governo Geral,0.01001244833674763
2016,Serviços de polícia,Governo Central,0.0022408829398072416
2016,Serviços de polícia,Governos Estaduais,0.009605282679675716
2016,Serviços de polícia,Governos Municipais,0.0009251623099004032
2016,Serviços de polícia,Coluna de Consolidação,-0.0010121829737127037
2016,Serviços de polícia,Governo Geral,0.011759144955670658
2017,Serviços de polícia,Governo Central,0.0017689381694404815
2017,Serviços de polícia,Governos Estaduais,0.00966082680288272
2017,Serviços de polícia,Governos Municipais,0.0009005845389153455
2017,Serviços de polícia,Coluna de Consolidação,-0.0005309278169736622
2017,Serviços de polícia,Governo Geral,0.011799421694264884
2018,Serviços de polícia,Governo Central,0.0018081668851797537
2018,Serviços de polícia,Governos Estaduais,0.009531139869585118
2018,Serviços de polícia,Governos Municipais,0.0009551798318748167
2018,Serviços de polícia,Coluna de Consolidação,-0.0005646465025049915
2018,Serviços de polícia,Governo Geral,0.0117298400841347
2019,Serviços de polícia,Governo Central,0.0017910538668042576
2019,Serviços de polícia,Governos Estaduais,0.009579749000872757
2019,Serviços de polícia,Governos Municipais,0.0009322728869077317
2019,Serviços de polícia,Coluna de Consolidação,-0.00048580754186104295
2019,Serviços de polícia,Governo Geral,0.0118172682127237
2020,Serviços de polícia,Governo Central,0.0018022615820817074
2020,Serviços de polícia,Governos Estaduais,0.00962344364190613
2020,Serviços de polícia,Governos Municipais,0.0009757335157149099
2020,Serviços de polícia,Coluna de Consolidação,-0.0006328507102536538
2020,Serviços de polícia,Governo Geral,0.011768588029449092
2021,Serviços de polícia,Governo Central,0.0015272198548263835
2021,Serviços de polícia,Governos Estaduais,0.0076419779888900405
2021,Serviços de polícia,Governos Municipais,0.0008822042763821619
2021,Serviços de polícia,Coluna de Consolidação,-0.00047932544230510233
2021,Serviços de polícia,Governo Geral,0.009572076677793483
2022,Serviços de polícia,Governo Central,0.001457211463068362
2022,Serviços de polícia,Governos Estaduais,0.00852874994472386
2022,Serviços de polícia,Governos Municipais,0.0008887743883487971
2022,Serviços de polícia,Coluna de Consolidação,-0.0004562322937400824
2022,Serviços de polícia,Governo Geral,0.010418503502400938
2023,Serviços de polícia,Governo Central,0.0014181540064132853
2023,Serviços de polícia,Governos Estaduais,0.008787089032000555
2023,Serviços de polícia,Governos Municipais,0.0009655432922163484
2023,Serviços de polícia,Coluna de Consolidação,-0.0004324306216141074
2023,Serviços de polícia,Governo Geral,0.010738355709016082
2024,Serviços de polícia,Governo Central,0.0014328368928619504
2024,Serviços de polícia,Governos Estaduais,0.008699716082783988
2024,Serviços de polícia,Governos Municipais,0.0010661497760259188
2024,Serviços de polícia,Coluna de Consolidação,-0.00045737658175130295
2024,Serviços de polícia,Governo Geral,0.010741326169920552
2010,Serviços de proteção contra incêndios,Governo Central,0.00014824211710115883
2010,Serviços de proteção contra incêndios,Governos Estaduais,0.0006168384051559868
2010,Serviços de proteção contra incêndios,Governos Municipais,4.1529445922248937e-05
2010,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00015624879584492728
2010,Serviços de proteção contra incêndios,Governo Geral,0.0006503611723344672
2011,Serviços de proteção contra incêndios,Governo Central,0.00013390198356441057
2011,Serviços de proteção contra incêndios,Governos Estaduais,0.0005530494019999678
2011,Serviços de proteção contra incêndios,Governos Municipais,4.1932277934740555e-05
2011,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00014087087515128756
2011,Serviços de proteção contra incêndios,Governo Geral,0.0005880127883478314
2012,Serviços de proteção contra incêndios,Governo Central,0.00016481386678094886
2012,Serviços de proteção contra incêndios,Governos Estaduais,0.0005935296635355981
2012,Serviços de proteção contra incêndios,Governos Municipais,3.338889077760909e-05
2012,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00016534476739422504
2012,Serviços de proteção contra incêndios,Governo Geral,0.0006263876536999309
2013,Serviços de proteção contra incêndios,Governo Central,0.0001574440034139186
2013,Serviços de proteção contra incêndios,Governos Estaduais,0.0005958073945424808
2013,Serviços de proteção contra incêndios,Governos Municipais,3.0626982351384104e-05
2013,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.0001627151614322378
2013,Serviços de proteção contra incêndios,Governo Geral,0.0006211632188755457
2014,Serviços de proteção contra incêndios,Governo Central,0.00015326052890180688
2014,Serviços de proteção contra incêndios,Governos Estaduais,0.0006667088136473539
2014,Serviços de proteção contra incêndios,Governos Municipais,2.0085749545803925e-05
2014,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00015601507013054944
2014,Serviços de proteção contra incêndios,Governo Geral,0.0006840400219644152
2015,Serviços de proteção contra incêndios,Governo Central,0.0001488396350405271
2015,Serviços de proteção contra incêndios,Governos Estaduais,0.0007208555019515082
2015,Serviços de proteção contra incêndios,Governos Municipais,1.861423074527536e-05
2015,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00015039167244055204
2015,Serviços de proteção contra incêndios,Governo Geral,0.0007379176952967586
2016,Serviços de proteção contra incêndios,Governo Central,0.0001577522635673254
2016,Serviços de proteção contra incêndios,Governos Estaduais,0.0008290712503954853
2016,Serviços de proteção contra incêndios,Governos Municipais,2.322304422138336e-05
2016,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00015600857441300093
2016,Serviços de proteção contra incêndios,Governo Geral,0.0008540379837711931
2017,Serviços de proteção contra incêndios,Governo Central,0.00015091292503383665
2017,Serviços de proteção contra incêndios,Governos Estaduais,0.0008566286519706321
2017,Serviços de proteção contra incêndios,Governos Municipais,1.6916754408248672e-05
2017,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00014917307594014637
2017,Serviços de proteção contra incêndios,Governo Geral,0.0008752852554725711
2018,Serviços de proteção contra incêndios,Governo Central,0.0001512484735695823
2018,Serviços de proteção contra incêndios,Governos Estaduais,0.0008561690902869624
2018,Serviços de proteção contra incêndios,Governos Municipais,1.534614083012095e-05
2018,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00014985839240556938
2018,Serviços de proteção contra incêndios,Governo Geral,0.0008729053122810963
2019,Serviços de proteção contra incêndios,Governo Central,0.00014338384277100933
2019,Serviços de proteção contra incêndios,Governos Estaduais,0.0008175313328265188
2019,Serviços de proteção contra incêndios,Governos Municipais,1.4544333656614668e-05
2019,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00013902608439341743
2019,Serviços de proteção contra incêndios,Governo Geral,0.0008364334248607254
2020,Serviços de proteção contra incêndios,Governo Central,0.00014167469138883702
2020,Serviços de proteção contra incêndios,Governos Estaduais,0.0007646409880602372
2020,Serviços de proteção contra incêndios,Governos Municipais,1.5400676939062034e-05
2020,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.0001404987373753047
2020,Serviços de proteção contra incêndios,Governo Geral,0.0007812176190128315
2021,Serviços de proteção contra incêndios,Governo Central,0.00012685529293266434
2021,Serviços de proteção contra incêndios,Governos Estaduais,0.0006645989625415818
2021,Serviços de proteção contra incêndios,Governos Municipais,1.3871787523022441e-05
2021,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00012015742194136503
2021,Serviços de proteção contra incêndios,Governo Geral,0.0006851686210559034
2022,Serviços de proteção contra incêndios,Governo Central,0.00012824407827589853
2022,Serviços de proteção contra incêndios,Governos Estaduais,0.0008416725005576801
2022,Serviços de proteção contra incêndios,Governos Municipais,1.7840528392191464e-05
2022,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00011850145929512053
2022,Serviços de proteção contra incêndios,Governo Geral,0.0008692556479306494
2023,Serviços de proteção contra incêndios,Governo Central,0.00012460632641126936
2023,Serviços de proteção contra incêndios,Governos Estaduais,0.0007864656110296199
2023,Serviços de proteção contra incêndios,Governos Municipais,1.916580878508791e-05
2023,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00011322495091675083
2023,Serviços de proteção contra incêndios,Governo Geral,0.0008170127953092262
2024,Serviços de proteção contra incêndios,Governo Central,0.0001425465429439206
2024,Serviços de proteção contra incêndios,Governos Estaduais,0.0007788976081020328
2024,Serviços de proteção contra incêndios,Governos Municipais,2.5510233119997435e-05
2024,Serviços de proteção contra incêndios,Coluna de Consolidação,-0.00013233627513852973
2024,Serviços de proteção contra incêndios,Governo Geral,0.0008146181090274211
2010,Tribunais de justiça,Governo Central,0.005395946271059663
2010,Tribunais de justiça,Governos Estaduais,0.008679860076029503
2010,Tribunais de justiça,Governos Municipais,0.0003151002701722047
2010,Tribunais de justiça,Coluna de Consolidação,-9.852752536912254e-06
2010,Tribunais de justiça,Governo Geral,0.014381053864724458
2011,Tribunais de justiça,Governo Central,0.004970952626924696
2011,Tribunais de justiça,Governos Estaduais,0.008695276657138463
2011,Tribunais de justiça,Governos Municipais,0.00031798680783962145
2011,Tribunais de justiça,Coluna de Consolidação,-6.278051703850598e-06
2011,Tribunais de justiça,Governo Geral,0.01397793804019893
2012,Tribunais de justiça,Governo Central,0.004757439597385109
2012,Tribunais de justiça,Governos Estaduais,0.009309173349990346
2012,Tribunais de justiça,Governos Municipais,0.0003066278907802359
2012,Tribunais de justiça,Coluna de Consolidação,-1.212495151941479e-05
2012,Tribunais de justiça,Governo Geral,0.014361115886636272
2013,Tribunais de justiça,Governo Central,0.0050952618421138286
2013,Tribunais de justiça,Governos Estaduais,0.009336717616903117
2013,Tribunais de justiça,Governos Municipais,0.00028502870927007545
2013,Tribunais de justiça,Coluna de Consolidação,-8.245137303185069e-06
2013,Tribunais de justiça,Governo Geral,0.014708763030983835
2014,Tribunais de justiça,Governo Central,0.0051134512471802465
2014,Tribunais de justiça,Governos Estaduais,0.009582617202815507
2014,Tribunais de justiça,Governos Municipais,0.0003039714296922455
2014,Tribunais de justiça,Coluna de Consolidação,-1.73117520171718e-05
2014,Tribunais de justiça,Governo Geral,0.014982728127670824
2015,Tribunais de justiça,Governo Central,0.00550910341336957
2015,Tribunais de justiça,Governos Estaduais,0.010367763202895142
2015,Tribunais de justiça,Governos Municipais,0.0002834307998717015
2015,Tribunais de justiça,Coluna de Consolidação,-1.0212371422659535e-05
2015,Tribunais de justiça,Governo Geral,0.016150085044713755
2016,Tribunais de justiça,Governo Central,0.005545694766004332
2016,Tribunais de justiça,Governos Estaduais,0.009757291003256117
2016,Tribunais de justiça,Governos Municipais,0.0003191935146828326
2016,Tribunais de justiça,Coluna de Consolidação,-6.0241836177383705e-06
2016,Tribunais de justiça,Governo Geral,0.015616155100325543
2017,Tribunais de justiça,Governo Central,0.0055777038492816336
2017,Tribunais de justiça,Governos Estaduais,0.010049523901199113
2017,Tribunais de justiça,Governos Municipais,0.00033431960157211127
2017,Tribunais de justiça,Coluna de Consolidação,-4.241665971295501e-06
2017,Tribunais de justiça,Governo Geral,0.01595730568608156
2018,Tribunais de justiça,Governo Central,0.005439407256669449
2018,Tribunais de justiça,Governos Estaduais,0.009949665873889436
2018,Tribunais de justiça,Governos Municipais,0.00038587010594020313
2018,Tribunais de justiça,Coluna de Consolidação,-5.5839258769970665e-06
2018,Tribunais de justiça,Governo Geral,0.01576935931062209
2019,Tribunais de justiça,Governo Central,0.005452126591889871
2019,Tribunais de justiça,Governos Estaduais,0.010222271807834176
2019,Tribunais de justiça,Governos Municipais,0.00036177200760253086
2019,Tribunais de justiça,Coluna de Consolidação,-4.925776169153988e-06
2019,Tribunais de justiça,Governo Geral,0.016031244631157425
2020,Tribunais de justiça,Governo Central,0.0052107427011035485
2020,Tribunais de justiça,Governos Estaduais,0.009761805935816768
2020,Tribunais de justiça,Governos Municipais,0.0003821575724512226
2020,Tribunais de justiça,Coluna de Consolidação,-1.5023999305119092e-05
2020,Tribunais de justiça,Governo Geral,0.01533968221006642
2021,Tribunais de justiça,Governo Central,0.004471910909424166
2021,Tribunais de justiça,Governos Estaduais,0.008209203434381869
2021,Tribunais de justiça,Governos Municipais,0.0003465677815898854
2021,Tribunais de justiça,Coluna de Consolidação,-5.124164066332009e-06
2021,Tribunais de justiça,Governo Geral,0.013022557961329588
2022,Tribunais de justiça,Governo Central,0.004164400047079077
2022,Tribunais de justiça,Governos Estaduais,0.008769526673420432
2022,Tribunais de justiça,Governos Municipais,0.0003833384739223668
2022,Tribunais de justiça,Coluna de Consolidação,-7.061927298862943e-06
2022,Tribunais de justiça,Governo Geral,0.013310203267123016
2023,Tribunais de justiça,Governo Central,0.004138896265931218
2023,Tribunais de justiça,Governos Estaduais,0.009806407137306173
2023,Tribunais de justiça,Governos Municipais,0.00038289243103915805
2023,Tribunais de justiça,Coluna de Consolidação,-1.4859244810176138e-05
2023,Tribunais de justiça,Governo Geral,0.014313336589466373
2024,Tribunais de justiça,Governo Central,0.004314324226279
2024,Tribunais de justiça,Governos Estaduais,0.010772350392178078
2024,Tribunais de justiça,Governos Municipais,0.0003889553372043917
2024,Tribunais de justiça,Coluna de Consolidação,-2.1001781552777975e-05
2024,Tribunais de justiça,Governo Geral,0.01545462817410869
2010,Estabelecimentos prisionais,Governo Central,0.00014265045655072734
2010,Estabelecimentos prisionais,Governos Estaduais,0.002113569530881929
2010,Estabelecimentos prisionais,Governos Municipais,6.479994033828522e-06
2010,Estabelecimentos prisionais,Coluna de Consolidação,-0.0001738925579223712
2010,Estabelecimentos prisionais,Governo Geral,0.002088807423544114
2011,Estabelecimentos prisionais,Governo Central,0.00012581982323718556
2011,Estabelecimentos prisionais,Governos Estaduais,0.0021317887575832066
2011,Estabelecimentos prisionais,Governos Municipais,4.732695299781878e-06
2011,Estabelecimentos prisionais,Coluna de Consolidação,-0.00015383105665312216
2011,Estabelecimentos prisionais,Governo Geral,0.0021085102194670522
2012,Estabelecimentos prisionais,Governo Central,3.111088562075189e-05
2012,Estabelecimentos prisionais,Governos Estaduais,0.0022477564274941742
2012,Estabelecimentos prisionais,Governos Municipais,4.9524409454965875e-06
2012,Estabelecimentos prisionais,Coluna de Consolidação,-5.7416693319724596e-05
2012,Estabelecimentos prisionais,Governo Geral,0.002226403060740698
2013,Estabelecimentos prisionais,Governo Central,1.3018339028886858e-05
2013,Estabelecimentos prisionais,Governos Estaduais,0.002517871909762093
2013,Estabelecimentos prisionais,Governos Municipais,5.291891545050643e-06
2013,Estabelecimentos prisionais,Coluna de Consolidação,-3.501677234051382e-05
2013,Estabelecimentos prisionais,Governo Geral,0.0025011653679955165
2014,Estabelecimentos prisionais,Governo Central,4.949424046701449e-05
2014,Estabelecimentos prisionais,Governos Estaduais,0.002640174792586853
2014,Estabelecimentos prisionais,Governos Municipais,4.86185004365344e-06
2014,Estabelecimentos prisionais,Coluna de Consolidação,-5.889811981193103e-05
2014,Estabelecimentos prisionais,Governo Geral,0.0026356327632855894
2015,Estabelecimentos prisionais,Governo Central,3.256760047495243e-05
2015,Estabelecimentos prisionais,Governos Estaduais,0.002692979068528996
2015,Estabelecimentos prisionais,Governos Municipais,8.47309535974498e-06
2015,Estabelecimentos prisionais,Coluna de Consolidação,-4.88061777798418e-05
2015,Estabelecimentos prisionais,Governo Geral,0.0026852135865838523
2016,Estabelecimentos prisionais,Governo Central,0.00023317504237396668
2016,Estabelecimentos prisionais,Governos Estaduais,0.0022781901221045515
2016,Estabelecimentos prisionais,Governos Municipais,6.9666657087443195e-06
2016,Estabelecimentos prisionais,Coluna de Consolidação,-0.0002297208155336025
2016,Estabelecimentos prisionais,Governo Geral,0.00228861101465366
2017,Estabelecimentos prisionais,Governo Central,0.00020357883642655963
2017,Estabelecimentos prisionais,Governos Estaduais,0.0022739180280290606
2017,Estabelecimentos prisionais,Governos Municipais,4.813795338510852e-06
2017,Estabelecimentos prisionais,Coluna de Consolidação,-0.00017788486241607928
2017,Estabelecimentos prisionais,Governo Geral,0.0023044257973780517
2018,Estabelecimentos prisionais,Governo Central,6.720242087176227e-05
2018,Estabelecimentos prisionais,Governos Estaduais,0.00234967720417188
2018,Estabelecimentos prisionais,Governos Municipais,2.9344574838676794e-06
2018,Estabelecimentos prisionais,Coluna de Consolidação,-3.245755152791426e-05
2018,Estabelecimentos prisionais,Governo Geral,0.0023873565309995965
2019,Estabelecimentos prisionais,Governo Central,5.831621630498668e-05
2019,Estabelecimentos prisionais,Governos Estaduais,0.0023465510328880917
